time,disMax,disMin,disAvg,disInter,disStd,speedAvg,vMax,vMaxPos,vMin,vAvg,vInter,vStd,vEqualPer,vPre5,vPre5DivVmax,vPre5DivVmin,vPost10,vPost10DivVmax,vPost10DivVmin,vdMax,vdMin,vdInter,vdAvg,vdStd,vdEqualPer,yMax,yMin,yAvg,yStd,yInter,yTotalDis,yv,yTotalDisAvg,yDisMax,yDisEqualPer,yvAvg,yvStd
0.94,8.0,1.0,2.67,7.0,2.03,0.14,1.17,0.22,0.0,0.32,1.16,0.29,0.04,0.07,1.09,0.07,0.03,1.14,0.02,0.67,0.0,0.67,0.14,0.13,0.09,1.0,-11.0,-6.66,5.13,12.0,13.0,0.01,0.27,2.0,0.76,0.03,0.06
3.0,5.0,0.0,1.1,5.0,1.12,0.05,4.0,0.45,0.0,0.17,4.0,0.37,0.26,0.13,3.87,0.13,0.0,4.0,0.0,3.83,0.0,3.83,0.16,0.45,0.22,27.0,0.0,16.11,7.65,27.0,27.0,0.01,0.12,1.0,0.88,0.02,0.08
2.5,4.0,0.0,1.91,4.0,0.82,0.07,0.5,0.15,0.0,0.22,0.5,0.12,0.04,0.15,0.35,0.15,0.01,0.49,0.01,0.38,0.0,0.38,0.11,0.08,0.18,0.0,-5.0,-2.53,1.18,5.0,5.0,0.0,0.05,1.0,0.95,0.0,0.02
2.53,2.0,0.0,1.09,2.0,0.43,0.03,0.25,0.22,0.0,0.08,0.25,0.06,0.25,0.02,0.23,0.02,0.01,0.24,0.01,0.25,0.0,0.25,0.05,0.06,0.26,8.0,0.0,3.08,2.53,8.0,8.0,0.0,0.1,1.0,0.9,0.01,0.03
2.84,42.0,0.0,2.56,42.0,6.37,0.06,1.14,0.09,0.0,0.08,1.14,0.2,0.41,0.41,0.73,0.41,0.0,1.14,0.0,1.14,0.0,1.14,0.08,0.18,0.4,12.0,0.0,9.08,2.46,12.0,13.0,0.0,0.2,5.0,0.88,0.01,0.02
1.96,9.0,0.0,2.24,9.0,2.38,0.07,0.45,0.52,0.0,0.14,0.45,0.13,0.34,0.01,0.44,0.01,0.0,0.45,0.0,0.36,0.0,0.36,0.08,0.09,0.3,0.0,-7.0,-5.64,1.86,7.0,9.0,0.0,0.14,2.0,0.87,0.01,0.03
1.03,11.0,0.0,2.1,11.0,1.73,0.18,3.0,0.31,0.0,0.85,3.0,0.64,0.11,0.53,2.47,0.53,0.01,2.99,0.01,2.0,0.0,2.0,0.5,0.49,0.11,9.0,0.0,4.79,2.65,9.0,9.0,0.01,0.1,1.0,0.9,0.03,0.13
0.61,2.0,0.0,1.13,2.0,0.38,0.25,1.0,0.16,0.0,0.39,1.0,0.23,0.16,0.32,0.68,0.32,0.16,0.84,0.16,1.0,0.0,1.0,0.24,0.23,0.18,0.0,-2.0,-1.77,0.52,2.0,2.0,0.0,0.01,1.0,0.99,0.01,0.1
1.23,16.0,1.0,5.0,15.0,5.02,0.12,3.0,0.83,0.0,0.38,3.0,0.59,0.0,0.32,2.68,0.32,0.02,2.98,0.01,2.99,0.0,2.99,0.29,0.73,0.0,0.0,-5.0,-1.16,1.82,5.0,5.0,0.0,0.17,2.0,0.87,0.04,0.18
2.01,10.0,0.0,1.75,10.0,1.66,0.06,1.67,0.15,0.0,0.2,1.67,0.32,0.02,0.15,1.52,0.15,0.01,1.66,0.01,1.27,0.0,1.27,0.17,0.28,0.03,3.0,0.0,0.16,0.61,3.0,3.0,0.0,0.04,1.0,0.96,0.0,0.02
3.0,8.0,0.0,2.13,8.0,2.03,0.05,1.0,0.04,0.0,0.13,1.0,0.17,0.16,0.23,0.77,0.23,0.0,1.0,0.0,0.88,0.0,0.88,0.05,0.14,0.11,6.0,0.0,4.47,1.93,6.0,13.0,0.0,0.17,1.0,0.83,0.01,0.02
3.0,6.0,0.0,1.45,6.0,0.93,0.08,4.0,0.24,0.0,0.57,4.0,0.64,0.31,0.24,3.76,0.24,0.01,3.99,0.01,2.33,0.0,2.33,0.23,0.38,0.28,4.0,-1.0,1.65,1.83,5.0,12.0,0.0,0.07,1.0,0.93,0.02,0.09
2.12,8.0,1.0,3.98,7.0,2.57,0.1,2.33,0.06,0.0,0.42,2.33,0.43,0.04,0.32,2.01,0.32,0.01,2.33,0.01,1.83,0.0,1.83,0.24,0.38,0.08,9.0,0.0,5.35,3.8,9.0,9.0,0.0,0.17,2.0,0.91,0.02,0.06
3.0,5.0,0.0,1.19,5.0,1.28,0.04,0.45,0.01,0.0,0.07,0.45,0.09,0.22,0.23,0.22,0.23,0.0,0.45,0.0,0.23,0.0,0.23,0.04,0.04,0.29,0.0,-14.0,-4.76,4.32,14.0,28.0,0.01,0.16,1.0,0.84,0.01,0.02
1.22,3.0,1.0,1.29,2.0,0.53,0.05,1.5,0.69,0.01,0.17,1.49,0.25,0.0,0.02,1.48,0.01,0.03,1.48,0.02,1.44,0.0,1.44,0.18,0.31,0.06,0.0,-1.0,-0.87,0.34,1.0,1.0,0.0,0.02,1.0,0.98,0.0,0.02
3.0,9.0,0.0,2.48,9.0,2.12,0.04,2.25,0.06,0.0,0.32,2.25,0.38,0.13,0.18,2.07,0.18,0.0,2.25,0.0,1.7,0.0,1.7,0.18,0.32,0.11,2.0,-2.0,-0.91,1.31,4.0,8.0,0.0,0.08,1.0,0.92,0.01,0.02
1.5,3.0,0.0,1.42,3.0,0.77,0.05,0.38,0.02,0.0,0.08,0.38,0.06,0.16,0.23,0.14,0.23,0.01,0.36,0.01,0.16,0.0,0.16,0.03,0.03,0.24,0.0,-13.0,-7.26,3.62,13.0,13.0,0.01,0.23,1.0,0.77,0.01,0.02
0.78,5.0,1.0,1.87,4.0,0.91,0.26,2.5,0.2,0.01,0.88,2.49,0.55,0.33,0.25,2.25,0.24,0.06,2.44,0.05,1.67,0.0,1.67,0.34,0.35,0.31,16.0,0.0,9.41,5.45,16.0,16.0,0.02,0.15,1.0,0.85,0.07,0.17
1.71,7.0,0.0,1.06,7.0,0.82,0.05,7.0,0.35,0.0,0.41,7.0,0.84,0.21,0.58,6.42,0.58,0.0,7.0,0.0,6.92,0.0,6.92,0.38,1.07,0.2,2.0,-9.0,0.58,2.27,11.0,13.0,0.01,0.15,1.0,0.85,0.02,0.07
3.0,20.0,0.0,3.46,20.0,4.26,0.13,9.5,0.18,0.0,0.47,9.5,0.99,0.13,1.42,8.08,1.42,0.01,9.49,0.01,9.46,0.0,9.46,0.32,1.18,0.15,18.0,0.0,7.79,5.72,18.0,18.0,0.01,0.14,1.0,0.86,0.01,0.03
3.0,2.0,0.0,1.02,2.0,0.31,0.03,2.0,0.24,0.0,0.31,2.0,0.35,0.12,0.21,1.79,0.21,0.0,2.0,0.0,1.75,0.0,1.75,0.23,0.32,0.13,12.0,0.0,8.22,3.54,12.0,13.0,0.0,0.13,1.0,0.87,0.06,0.2
3.0,8.0,0.0,1.98,8.0,1.72,0.05,1.0,0.06,0.0,0.2,1.0,0.22,0.21,0.32,0.68,0.32,0.0,1.0,0.0,0.5,0.0,0.5,0.09,0.11,0.18,3.0,0.0,0.54,0.94,3.0,7.0,0.0,0.09,2.0,0.94,0.01,0.04
2.59,7.0,1.0,1.66,6.0,1.29,0.04,2.5,0.12,0.0,0.21,2.5,0.35,0.0,0.21,2.29,0.21,0.01,2.49,0.01,1.88,0.0,1.87,0.16,0.34,0.11,9.0,0.0,6.3,2.55,9.0,9.0,0.0,0.14,1.0,0.86,0.02,0.07
2.15,3.0,0.0,0.96,3.0,0.85,0.04,2.0,0.61,0.0,0.1,2.0,0.24,0.26,0.0,2.0,0.0,0.01,1.99,0.01,2.0,0.0,2.0,0.13,0.32,0.24,3.0,0.0,1.79,1.41,3.0,3.0,0.0,0.03,1.0,0.97,0.0,0.03
2.04,3.0,0.0,1.04,3.0,0.6,0.1,0.75,0.28,0.0,0.16,0.75,0.13,0.04,0.11,0.64,0.11,0.03,0.72,0.03,0.75,0.0,0.75,0.14,0.13,0.04,14.0,0.0,8.36,4.0,14.0,14.0,0.01,0.07,2.0,0.93,0.01,0.04
1.62,19.0,0.0,7.09,19.0,6.02,0.15,6.33,0.47,0.0,0.92,6.33,1.34,0.03,0.48,5.85,0.48,0.01,6.33,0.01,5.44,0.0,5.44,0.76,1.53,0.0,13.0,0.0,11.51,3.52,13.0,13.0,0.01,0.38,4.0,0.82,0.03,0.09
2.81,5.0,0.0,2.14,5.0,1.25,0.07,3.0,0.63,0.0,0.26,3.0,0.34,0.07,0.06,2.94,0.06,0.01,2.99,0.01,2.86,0.0,2.86,0.19,0.4,0.09,6.0,0.0,2.22,1.28,6.0,6.0,0.0,0.06,2.0,0.95,0.0,0.02
1.93,4.0,0.0,1.42,4.0,0.71,0.07,0.5,0.14,0.0,0.15,0.5,0.12,0.1,0.09,0.41,0.09,0.01,0.49,0.01,0.42,0.0,0.42,0.09,0.1,0.1,0.0,-12.0,-7.63,2.69,12.0,19.0,0.01,0.19,1.0,0.81,0.02,0.05
1.44,49.0,1.0,11.91,48.0,14.82,0.09,1.58,0.2,0.0,0.29,1.58,0.46,0.0,0.47,1.11,0.47,0.0,1.58,0.0,1.11,0.01,1.1,0.31,0.43,0.0,0.0,-2.0,-1.17,0.99,2.0,2.0,0.0,0.18,2.0,0.91,0.0,0.01
1.94,40.0,0.0,3.48,40.0,5.99,0.38,11.0,0.59,0.0,0.99,11.0,1.07,0.24,1.22,9.78,1.22,0.02,10.98,0.02,10.63,0.0,10.63,0.45,1.01,0.21,4.0,-13.0,-4.11,7.15,17.0,21.0,0.01,0.1,1.0,0.9,0.05,0.17
0.86,28.0,1.0,5.72,27.0,5.28,0.24,1.27,0.17,0.0,0.35,1.27,0.27,0.06,0.22,1.05,0.22,0.09,1.18,0.09,1.08,0.0,1.08,0.17,0.25,0.03,0.0,-10.0,-6.81,3.28,10.0,10.0,0.01,0.28,6.0,0.86,0.02,0.05
3.0,14.0,0.0,0.84,14.0,2.34,0.03,0.86,0.03,0.0,0.09,0.86,0.19,0.67,0.17,0.69,0.17,0.0,0.86,0.0,0.86,0.0,0.86,0.04,0.1,0.64,12.0,0.0,3.83,2.95,12.0,12.0,0.0,0.05,3.0,0.97,0.01,0.06
1.31,7.0,0.0,2.28,7.0,1.45,0.14,1.2,0.01,0.0,0.28,1.2,0.24,0.13,0.65,0.55,0.65,0.03,1.17,0.03,0.7,0.0,0.7,0.12,0.14,0.18,4.0,-3.0,-0.14,2.16,7.0,10.0,0.01,0.13,1.0,0.87,0.01,0.04
2.57,8.0,0.0,2.31,8.0,1.77,0.09,1.0,0.09,0.0,0.27,1.0,0.24,0.13,0.51,0.49,0.51,0.01,0.99,0.01,0.44,0.0,0.44,0.1,0.11,0.15,0.0,-9.0,-5.66,2.87,9.0,17.0,0.01,0.16,2.0,0.86,0.02,0.05
1.07,81.0,1.0,16.5,80.0,25.19,0.15,1.76,0.1,0.01,0.33,1.75,0.54,0.0,1.76,0.0,1.75,0.04,1.72,0.03,0.91,0.01,0.9,0.26,0.33,0.0,0.0,-1.0,-0.27,0.45,1.0,2.0,0.0,0.2,1.0,0.8,0.0,0.01
0.84,4.0,1.0,1.7,3.0,0.77,0.14,0.5,0.8,0.03,0.2,0.47,0.12,0.16,0.23,0.27,0.19,0.08,0.42,0.05,0.34,0.0,0.34,0.12,0.1,0.15,10.0,-1.0,2.04,3.81,11.0,12.0,0.01,0.17,2.0,0.86,0.02,0.05
1.55,3.0,1.0,1.46,2.0,0.58,0.04,0.43,0.15,0.01,0.14,0.42,0.1,0.07,0.03,0.39,0.03,0.04,0.39,0.03,0.24,0.0,0.24,0.1,0.06,0.07,3.0,0.0,1.38,1.31,3.0,3.0,0.0,0.07,1.0,0.93,0.01,0.03
1.89,4.0,0.0,1.48,4.0,0.93,0.05,0.57,0.1,0.0,0.15,0.57,0.14,0.1,0.26,0.31,0.26,0.01,0.56,0.01,0.38,0.0,0.38,0.11,0.09,0.08,8.0,0.0,3.03,2.19,8.0,8.0,0.0,0.13,2.0,0.9,0.01,0.04
3.0,3.0,0.0,1.19,3.0,0.51,0.03,0.43,0.4,0.0,0.12,0.43,0.08,0.3,0.1,0.33,0.1,0.01,0.42,0.01,0.32,0.0,0.32,0.06,0.07,0.26,5.0,-1.0,1.13,2.26,6.0,7.0,0.0,0.06,1.0,0.94,0.01,0.03
1.83,4.0,1.0,1.51,3.0,0.69,0.07,1.0,0.02,0.0,0.15,1.0,0.14,0.15,0.16,0.84,0.16,0.02,0.98,0.02,0.92,0.0,0.92,0.09,0.13,0.17,0.0,-2.0,-1.86,0.43,2.0,2.0,0.0,0.02,1.0,0.98,0.0,0.04
1.35,4.0,0.0,1.55,4.0,0.89,0.09,4.0,0.42,0.0,0.42,4.0,0.73,0.0,0.26,3.74,0.26,0.03,3.97,0.03,3.93,0.0,3.92,0.64,0.88,0.01,10.0,0.0,7.06,3.2,10.0,10.0,0.01,0.13,2.0,0.9,0.07,0.29
0.52,4.0,1.0,1.65,3.0,0.78,0.12,0.67,0.05,0.06,0.21,0.6,0.14,0.03,0.29,0.38,0.22,0.17,0.5,0.11,0.6,0.0,0.6,0.15,0.15,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.27,2.0,0.0,1.06,2.0,0.41,0.09,1.0,0.06,0.0,0.36,1.0,0.31,0.1,0.11,0.89,0.11,0.01,0.99,0.01,1.0,0.0,1.0,0.27,0.24,0.18,11.0,0.0,5.73,3.74,11.0,11.0,0.01,0.11,1.0,0.89,0.04,0.13
3.0,3.0,0.0,1.29,3.0,0.53,0.03,0.38,0.68,0.0,0.12,0.38,0.09,0.14,0.03,0.35,0.03,0.0,0.37,0.0,0.25,0.0,0.25,0.05,0.05,0.13,0.0,-2.0,-0.08,0.35,2.0,2.0,0.0,0.03,1.0,0.97,0.0,0.0
1.39,7.0,0.0,1.92,7.0,1.59,0.12,1.0,0.08,0.0,0.23,1.0,0.22,0.06,0.55,0.45,0.55,0.01,0.99,0.01,0.33,0.0,0.33,0.1,0.09,0.07,20.0,0.0,11.3,5.94,20.0,22.0,0.02,0.24,2.0,0.78,0.03,0.06
2.54,11.0,0.0,2.32,11.0,3.03,0.09,2.0,0.55,0.0,0.29,2.0,0.43,0.4,0.36,1.64,0.36,0.0,2.0,0.0,2.0,0.0,2.0,0.11,0.29,0.39,0.0,-2.0,-0.61,0.78,2.0,2.0,0.0,0.02,1.0,0.98,0.0,0.0
3.0,38.0,0.0,3.55,38.0,6.75,0.06,2.38,0.13,0.0,0.24,2.38,0.42,0.04,0.21,2.17,0.21,0.01,2.36,0.01,1.31,0.0,1.31,0.18,0.27,0.04,3.0,-8.0,-3.39,2.88,11.0,30.0,0.01,0.55,5.0,0.65,0.03,0.07
1.84,11.0,1.0,2.53,10.0,2.86,0.06,0.65,0.23,0.01,0.12,0.64,0.15,0.02,0.07,0.57,0.07,0.01,0.64,0.01,0.29,0.0,0.29,0.06,0.07,0.02,1.0,-2.0,0.18,0.78,3.0,4.0,0.0,0.09,1.0,0.91,0.01,0.02
1.46,8.0,0.0,3.83,8.0,2.08,0.17,1.0,0.24,0.0,0.38,1.0,0.22,0.08,0.33,0.67,0.33,0.02,0.98,0.02,0.64,0.0,0.64,0.13,0.11,0.06,32.0,-2.0,17.58,12.26,34.0,36.0,0.02,0.55,2.0,0.56,0.05,0.07
1.34,6.0,1.0,2.62,5.0,1.48,0.13,1.0,0.49,0.01,0.32,0.99,0.22,0.07,0.23,0.77,0.23,0.03,0.97,0.02,0.56,0.0,0.56,0.16,0.14,0.11,7.0,0.0,1.9,2.32,7.0,7.0,0.01,0.1,2.0,0.91,0.01,0.04
0.76,3.0,0.0,1.27,3.0,0.6,0.08,0.38,0.9,0.0,0.12,0.38,0.08,0.27,0.04,0.33,0.04,0.16,0.21,0.16,0.25,0.0,0.25,0.07,0.06,0.13,0.0,-6.0,-2.38,2.07,6.0,6.0,0.01,0.12,1.0,0.88,0.01,0.04
0.66,5.0,0.0,1.19,5.0,0.71,0.31,2.0,0.17,0.0,0.62,2.0,0.39,0.29,0.3,1.7,0.3,0.05,1.95,0.05,1.5,0.0,1.5,0.34,0.34,0.3,15.0,0.0,5.19,4.9,15.0,15.0,0.02,0.09,1.0,0.91,0.06,0.21
2.76,5.0,0.0,1.94,5.0,1.06,0.07,1.0,0.03,0.0,0.24,1.0,0.19,0.09,0.42,0.58,0.42,0.02,0.98,0.02,0.75,0.0,0.75,0.16,0.16,0.13,0.0,-12.0,-3.89,4.19,12.0,12.0,0.0,0.12,3.0,0.91,0.01,0.06
2.4,5.0,0.0,1.04,5.0,0.56,0.09,2.0,0.14,0.0,0.43,2.0,0.39,0.17,0.31,1.69,0.31,0.01,1.99,0.01,2.0,0.0,2.0,0.31,0.35,0.17,25.0,0.0,13.16,7.14,25.0,25.0,0.01,0.12,1.0,0.88,0.07,0.23
1.56,2.0,0.0,0.95,2.0,0.23,0.13,1.0,0.05,0.0,0.41,1.0,0.3,0.2,0.15,0.85,0.15,0.04,0.96,0.04,1.0,0.0,1.0,0.28,0.28,0.17,6.0,0.0,3.93,1.37,6.0,11.0,0.01,0.05,1.0,0.95,0.01,0.09
3.0,3.0,0.0,1.07,3.0,0.42,0.05,1.0,0.07,0.0,0.33,1.0,0.24,0.1,0.12,0.88,0.12,0.01,0.99,0.01,1.0,0.0,1.0,0.19,0.19,0.14,3.0,-2.0,2.17,1.42,5.0,8.0,0.0,0.06,1.0,0.94,0.01,0.07
3.0,6.0,0.0,1.22,6.0,0.67,0.06,2.0,0.27,0.0,0.4,2.0,0.38,0.14,0.08,1.92,0.08,0.01,1.99,0.01,1.8,0.0,1.8,0.3,0.38,0.16,0.0,-10.0,-4.3,1.34,10.0,10.0,0.0,0.05,1.0,0.95,0.01,0.09
2.16,15.0,0.0,2.64,15.0,3.5,0.1,0.93,0.19,0.0,0.17,0.93,0.23,0.06,0.54,0.4,0.54,0.02,0.92,0.02,0.49,0.0,0.49,0.09,0.1,0.06,27.0,0.0,16.82,8.42,27.0,27.0,0.01,0.32,4.0,0.75,0.02,0.06
1.36,7.0,0.0,1.85,7.0,1.12,0.27,4.0,0.31,0.0,0.88,4.0,0.74,0.18,0.4,3.6,0.4,0.04,3.96,0.04,2.5,0.0,2.5,0.5,0.57,0.2,12.0,-3.0,4.99,4.39,15.0,27.0,0.02,0.14,1.0,0.86,0.06,0.19
1.36,3.0,0.0,1.07,3.0,0.36,0.2,1.0,0.12,0.0,0.38,1.0,0.24,0.28,0.08,0.92,0.08,0.19,0.81,0.19,1.0,0.0,1.0,0.22,0.24,0.35,14.0,0.0,8.7,4.13,14.0,22.0,0.02,0.08,1.0,0.92,0.03,0.12
0.89,12.0,0.0,4.48,12.0,4.38,0.14,1.0,0.07,0.0,0.28,1.0,0.29,0.04,0.65,0.35,0.65,0.01,0.99,0.01,0.6,0.0,0.6,0.09,0.12,0.16,16.0,0.0,11.46,3.68,16.0,25.0,0.03,0.93,5.0,0.48,0.06,0.1
1.03,2.0,0.0,1.07,2.0,0.46,0.2,2.0,0.24,0.0,0.5,2.0,0.32,0.17,0.32,1.68,0.32,0.02,1.98,0.02,1.75,0.0,1.75,0.35,0.3,0.19,2.0,-4.0,-1.33,1.78,6.0,10.0,0.01,0.05,1.0,0.95,0.03,0.14
3.0,9.0,1.0,1.93,8.0,1.53,0.03,5.0,0.56,0.0,0.58,5.0,1.16,0.05,0.13,4.88,0.12,0.01,4.99,0.0,4.97,0.0,4.97,0.99,1.5,0.05,2.0,-1.0,-0.02,0.77,3.0,4.0,0.0,0.09,1.0,0.91,0.03,0.15
1.48,4.0,1.0,1.71,3.0,0.88,0.04,0.38,0.03,0.0,0.11,0.37,0.09,0.03,0.36,0.02,0.35,0.01,0.36,0.01,0.27,0.0,0.27,0.07,0.06,0.03,1.0,-1.0,0.31,0.52,2.0,3.0,0.0,0.09,1.0,0.91,0.0,0.02
2.25,13.0,0.0,2.82,13.0,2.73,0.09,1.33,0.24,0.0,0.33,1.33,0.36,0.06,0.71,0.62,0.71,0.01,1.33,0.01,0.92,0.0,0.92,0.16,0.19,0.04,5.0,0.0,3.37,1.77,5.0,10.0,0.0,0.14,1.0,0.86,0.02,0.05
1.91,24.0,1.0,4.37,23.0,6.25,0.04,0.45,0.11,0.0,0.1,0.45,0.15,0.06,0.38,0.07,0.38,0.01,0.44,0.01,0.36,0.0,0.36,0.08,0.12,0.06,12.0,0.0,9.65,2.73,12.0,15.0,0.01,0.79,6.0,0.68,0.01,0.03
2.6,10.0,0.0,1.6,10.0,2.59,0.05,0.63,0.11,0.0,0.1,0.63,0.16,0.42,0.07,0.56,0.07,0.0,0.63,0.0,0.5,0.0,0.5,0.05,0.09,0.39,13.0,0.0,10.74,3.28,13.0,14.0,0.01,0.17,2.0,0.84,0.01,0.03
3.0,2.0,0.0,1.09,2.0,0.36,0.01,0.29,0.73,0.0,0.07,0.29,0.06,0.04,0.01,0.28,0.01,0.0,0.28,0.0,0.2,0.0,0.2,0.05,0.04,0.05,3.0,0.0,2.16,1.02,3.0,3.0,0.0,0.03,1.0,0.97,0.0,0.01
3.0,11.0,1.0,3.13,10.0,2.55,0.05,0.73,0.47,0.0,0.19,0.73,0.18,0.01,0.28,0.45,0.28,0.0,0.73,0.0,0.32,0.0,0.32,0.06,0.07,0.08,15.0,0.0,7.0,6.11,15.0,16.0,0.0,0.24,3.0,0.81,0.01,0.03
2.17,14.0,0.0,2.48,14.0,3.13,0.09,0.82,0.1,0.0,0.15,0.82,0.19,0.14,0.04,0.78,0.04,0.0,0.82,0.0,0.51,0.0,0.51,0.06,0.07,0.22,0.0,-34.0,-23.77,7.71,34.0,48.0,0.02,0.59,3.0,0.59,0.04,0.05
1.57,4.0,1.0,1.8,3.0,0.92,0.07,0.57,0.17,0.0,0.2,0.57,0.15,0.08,0.28,0.29,0.28,0.01,0.56,0.01,0.46,0.0,0.46,0.11,0.11,0.1,4.0,0.0,1.63,1.75,4.0,4.0,0.0,0.06,1.0,0.94,0.01,0.03
1.05,4.0,0.0,1.31,4.0,0.97,0.09,1.0,0.18,0.0,0.18,1.0,0.2,0.04,0.1,0.9,0.1,0.02,0.98,0.02,0.78,0.0,0.78,0.14,0.18,0.06,10.0,0.0,4.49,2.82,10.0,10.0,0.01,0.14,1.0,0.86,0.03,0.13
1.6,17.0,0.0,2.72,17.0,3.91,0.1,0.78,0.03,0.0,0.15,0.78,0.21,0.22,0.6,0.17,0.6,0.0,0.77,0.0,0.33,0.0,0.33,0.08,0.08,0.24,13.0,-1.0,8.05,4.8,14.0,20.0,0.01,0.33,2.0,0.68,0.02,0.05
0.85,4.0,0.0,2.04,4.0,0.98,0.13,1.0,0.61,0.0,0.24,1.0,0.17,0.06,0.19,0.81,0.19,0.04,0.96,0.04,1.0,0.0,1.0,0.17,0.18,0.08,17.0,0.0,8.33,5.15,17.0,17.0,0.02,0.31,2.0,0.7,0.04,0.06
3.0,3.0,0.0,1.39,3.0,0.66,0.02,0.43,0.05,0.0,0.13,0.43,0.1,0.14,0.16,0.27,0.16,0.0,0.43,0.0,0.25,0.0,0.25,0.06,0.06,0.14,18.0,0.0,9.46,4.62,18.0,18.0,0.0,0.17,2.0,0.83,0.01,0.04
2.46,6.0,0.0,2.05,6.0,1.3,0.09,0.4,0.23,0.0,0.12,0.4,0.08,0.2,0.15,0.25,0.15,0.02,0.38,0.02,0.12,0.0,0.12,0.03,0.03,0.17,20.0,0.0,12.79,5.72,20.0,30.0,0.01,0.27,2.0,0.74,0.02,0.03
1.72,2.0,0.0,1.07,2.0,0.31,0.05,1.0,0.09,0.0,0.16,1.0,0.19,0.04,0.04,0.96,0.04,0.01,0.99,0.01,0.97,0.0,0.97,0.16,0.22,0.04,0.0,-2.0,-1.95,0.27,2.0,2.0,0.0,0.02,1.0,0.98,0.0,0.01
0.98,13.0,0.0,1.69,13.0,2.03,0.06,1.0,0.17,0.0,0.18,1.0,0.2,0.0,0.03,0.97,0.03,0.04,0.96,0.04,0.91,0.0,0.91,0.22,0.23,0.06,3.0,0.0,1.73,0.89,3.0,5.0,0.01,0.14,1.0,0.86,0.03,0.11
1.46,6.0,0.0,1.39,6.0,0.94,0.07,1.0,0.29,0.0,0.16,1.0,0.16,0.12,0.1,0.9,0.1,0.02,0.98,0.02,1.0,0.0,1.0,0.11,0.17,0.16,2.0,-5.0,-0.79,2.44,7.0,9.0,0.01,0.12,1.0,0.88,0.01,0.04
0.82,8.0,1.0,2.64,7.0,2.02,0.19,1.0,0.07,0.03,0.3,0.97,0.3,0.05,0.57,0.43,0.54,0.05,0.95,0.02,0.73,0.0,0.73,0.14,0.16,0.14,0.0,-17.0,-12.53,4.78,17.0,17.0,0.02,0.29,3.0,0.81,0.03,0.08
1.25,6.0,0.0,1.23,6.0,0.73,0.14,2.0,0.68,0.0,0.37,2.0,0.32,0.11,0.13,1.87,0.13,0.03,1.97,0.03,2.0,0.0,2.0,0.31,0.33,0.1,0.0,-31.0,-16.27,8.69,31.0,31.0,0.02,0.21,2.0,0.79,0.06,0.16
1.17,14.0,0.0,2.93,14.0,3.64,0.14,1.0,0.69,0.0,0.21,1.0,0.25,0.22,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.13,0.21,0.22,26.0,0.0,17.66,8.34,26.0,30.0,0.03,0.55,5.0,0.69,0.04,0.07
0.95,12.0,0.0,2.3,12.0,3.57,0.09,1.0,0.83,0.0,0.2,1.0,0.29,0.31,0.14,0.86,0.14,0.0,1.0,0.0,1.0,0.0,1.0,0.15,0.26,0.25,4.0,0.0,3.53,1.09,4.0,4.0,0.0,0.11,1.0,0.89,0.01,0.02
1.06,5.0,1.0,1.95,4.0,1.08,0.08,0.6,0.07,0.0,0.13,0.6,0.11,0.05,0.16,0.44,0.16,0.02,0.58,0.02,0.51,0.0,0.51,0.07,0.1,0.1,4.0,-2.0,0.57,2.6,6.0,8.0,0.01,0.2,1.0,0.8,0.01,0.04
2.25,9.0,0.0,3.08,9.0,2.35,0.07,1.0,0.35,0.0,0.19,1.0,0.19,0.02,0.13,0.87,0.13,0.01,0.99,0.01,0.87,0.0,0.87,0.11,0.14,0.04,0.0,-7.0,-4.2,2.1,7.0,7.0,0.0,0.14,1.0,0.86,0.01,0.02
2.12,7.0,0.0,1.42,7.0,1.49,0.07,2.0,0.19,0.0,0.18,2.0,0.28,0.18,0.1,1.9,0.1,0.0,2.0,0.0,2.0,0.0,2.0,0.17,0.33,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.28,13.0,0.0,2.85,13.0,1.7,0.2,3.0,0.54,0.0,0.37,3.0,0.34,0.04,0.25,2.75,0.25,0.05,2.95,0.05,2.56,0.0,2.56,0.22,0.35,0.16,18.0,-1.0,11.3,8.32,19.0,22.0,0.01,0.14,2.0,0.88,0.02,0.06
1.89,13.0,1.0,3.47,12.0,2.81,0.08,1.5,0.12,0.0,0.24,1.5,0.27,0.02,0.05,1.45,0.05,0.03,1.47,0.03,1.3,0.0,1.3,0.16,0.25,0.02,0.0,-5.0,-3.57,1.89,5.0,6.0,0.0,0.14,2.0,0.88,0.01,0.02
2.31,12.0,0.0,3.87,12.0,3.39,0.11,1.71,0.07,0.0,0.48,1.71,0.48,0.05,0.97,0.75,0.97,0.01,1.71,0.01,0.9,0.0,0.9,0.19,0.21,0.11,0.0,-13.0,-7.59,5.15,13.0,16.0,0.01,0.24,1.0,0.76,0.03,0.06
3.0,15.0,0.0,0.71,15.0,1.91,0.03,0.83,0.04,0.0,0.03,0.83,0.09,0.69,0.08,0.75,0.08,0.0,0.83,0.0,0.75,0.0,0.75,0.02,0.09,0.69,11.0,-7.0,8.01,4.5,18.0,28.0,0.01,0.11,2.0,0.9,0.01,0.02
