time,disMax,disMin,disAvg,disInter,disStd,speedAvg,vMax,vMaxPos,vMin,vAvg,vInter,vStd,vEqualPer,vPre5,vPre5DivVmax,vPre5DivVmin,vPost10,vPost10DivVmax,vPost10DivVmin,vdMax,vdMin,vdInter,vdAvg,vdStd,vdEqualPer,yMax,yMin,yAvg,yStd,yInter,yTotalDis,yv,yTotalDisAvg,yDisMax,yDisEqualPer,yvAvg,yvStd
0.38,21.0,2.0,8.15,19.0,5.89,0.43,1.24,0.3,0.13,0.51,1.11,0.34,0.05,0.13,1.11,0.0,0.15,1.08,0.03,1.0,0.0,1.0,0.19,0.22,0.0,13.0,0.0,6.48,4.7,13.0,13.0,0.03,0.65,2.0,0.55,0.04,0.05
1.71,10.0,0.0,2.33,10.0,2.64,0.06,0.59,0.09,0.0,0.15,0.59,0.17,0.07,0.38,0.21,0.38,0.01,0.58,0.01,0.27,0.0,0.27,0.09,0.08,0.02,0.0,-6.0,-1.98,1.9,6.0,6.0,0.0,0.14,1.0,0.86,0.01,0.02
2.18,2.0,0.0,1.12,2.0,0.37,0.03,0.29,0.17,0.0,0.08,0.29,0.05,0.02,0.03,0.26,0.03,0.01,0.28,0.01,0.19,0.0,0.19,0.06,0.04,0.04,4.0,0.0,1.87,1.74,4.0,4.0,0.0,0.07,1.0,0.93,0.01,0.02
2.66,5.0,0.0,1.53,5.0,0.78,0.08,0.63,0.27,0.0,0.16,0.63,0.12,0.06,0.07,0.56,0.07,0.02,0.6,0.02,0.38,0.0,0.38,0.09,0.08,0.08,0.0,-3.0,-2.18,0.87,3.0,6.0,0.0,0.04,1.0,0.96,0.0,0.02
1.22,7.0,0.0,2.19,7.0,2.03,0.1,0.57,0.04,0.0,0.14,0.57,0.14,0.21,0.18,0.39,0.18,0.0,0.57,0.0,0.57,0.0,0.57,0.06,0.1,0.2,24.0,0.0,16.78,5.87,24.0,31.0,0.03,0.54,3.0,0.61,0.04,0.06
0.85,6.0,0.0,1.98,6.0,1.35,0.12,6.0,0.29,0.0,0.83,6.0,1.39,0.0,0.09,5.91,0.09,0.02,5.98,0.02,5.76,0.01,5.76,1.41,1.64,0.06,0.0,-11.0,-5.14,3.19,11.0,11.0,0.01,0.22,1.0,0.78,0.07,0.24
2.16,6.0,0.0,1.93,6.0,1.21,0.08,1.0,0.4,0.0,0.23,1.0,0.19,0.09,0.53,0.47,0.53,0.01,0.99,0.01,1.0,0.0,1.0,0.11,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.25,11.0,0.0,5.33,11.0,3.48,0.08,1.38,0.28,0.0,0.67,1.38,0.46,0.0,0.38,1.0,0.38,0.0,1.37,0.0,0.51,0.02,0.49,0.22,0.14,0.06,12.0,0.0,9.11,4.28,12.0,12.0,0.01,0.67,3.0,0.61,0.09,0.13
3.0,10.0,0.0,2.23,10.0,2.26,0.06,4.0,0.55,0.0,0.37,4.0,0.61,0.04,0.67,3.33,0.67,0.0,4.0,0.0,4.0,0.0,4.0,0.45,0.77,0.19,0.0,-6.0,-4.61,2.18,6.0,7.0,0.0,0.08,1.0,0.92,0.01,0.03
2.72,11.0,0.0,1.95,11.0,2.26,0.08,6.0,0.11,0.0,0.36,6.0,0.74,0.25,0.29,5.71,0.29,0.0,6.0,0.0,5.56,0.0,5.56,0.46,0.89,0.22,0.0,-21.0,-13.3,6.62,21.0,25.0,0.01,0.21,2.0,0.83,0.04,0.13
1.22,2.0,0.0,0.97,2.0,0.28,0.14,1.0,0.07,0.0,0.3,1.0,0.24,0.14,0.13,0.88,0.13,0.04,0.96,0.04,1.0,0.0,1.0,0.24,0.26,0.16,20.0,0.0,11.36,5.27,20.0,20.0,0.02,0.11,1.0,0.89,0.03,0.11
1.27,8.0,0.0,2.02,8.0,2.17,0.09,0.5,0.05,0.0,0.12,0.5,0.13,0.25,0.35,0.15,0.35,0.01,0.49,0.01,0.17,0.0,0.17,0.05,0.05,0.2,18.0,-1.0,13.9,4.87,19.0,26.0,0.02,0.46,3.0,0.65,0.03,0.04
2.54,7.0,0.0,1.25,7.0,0.79,0.08,7.0,0.05,0.0,0.49,7.0,0.7,0.1,0.22,6.78,0.22,0.01,6.99,0.01,6.95,0.0,6.95,0.44,0.84,0.11,17.0,-6.0,5.31,7.79,23.0,29.0,0.01,0.19,2.0,0.83,0.06,0.17
1.4,7.0,1.0,3.24,6.0,1.63,0.12,0.41,0.08,0.0,0.19,0.41,0.11,0.1,0.32,0.09,0.32,0.01,0.4,0.01,0.12,0.0,0.12,0.04,0.03,0.15,0.0,-4.0,-2.1,1.68,4.0,4.0,0.0,0.08,1.0,0.92,0.0,0.02
3.0,4.0,0.0,1.45,4.0,0.78,0.05,0.5,0.21,0.0,0.14,0.5,0.12,0.03,0.01,0.49,0.01,0.02,0.48,0.02,0.44,0.0,0.44,0.1,0.1,0.04,26.0,-1.0,14.47,8.02,27.0,28.0,0.01,0.21,2.0,0.8,0.02,0.05
2.68,2.0,0.0,0.52,2.0,0.62,0.02,0.5,0.26,0.0,0.06,0.5,0.09,0.36,0.02,0.48,0.02,0.0,0.5,0.0,0.5,0.0,0.5,0.06,0.08,0.24,0.0,-1.0,-0.16,0.37,1.0,1.0,0.0,0.01,1.0,0.99,0.0,0.0
1.61,6.0,1.0,1.92,5.0,1.31,0.08,0.86,0.15,0.0,0.22,0.85,0.19,0.14,0.17,0.68,0.17,0.01,0.85,0.0,0.41,0.0,0.41,0.11,0.1,0.16,13.0,0.0,7.1,4.15,13.0,13.0,0.01,0.18,1.0,0.82,0.02,0.05
2.37,8.0,1.0,2.77,7.0,2.34,0.08,1.33,0.39,0.0,0.35,1.33,0.36,0.06,0.26,1.08,0.26,0.01,1.33,0.01,1.02,0.0,1.02,0.2,0.23,0.06,11.0,0.0,7.31,2.74,11.0,11.0,0.0,0.16,2.0,0.86,0.02,0.05
2.18,13.0,1.0,4.26,12.0,3.12,0.1,1.38,0.09,0.0,0.27,1.37,0.25,0.04,0.29,1.09,0.28,0.02,1.36,0.01,1.11,0.0,1.11,0.13,0.17,0.06,4.0,0.0,0.81,0.92,4.0,6.0,0.0,0.11,1.0,0.89,0.01,0.02
2.9,2.0,0.0,0.93,2.0,0.28,0.06,1.0,0.14,0.0,0.13,1.0,0.15,0.05,0.04,0.96,0.04,0.04,0.96,0.04,1.0,0.0,1.0,0.12,0.18,0.06,17.0,0.0,9.94,5.44,17.0,19.0,0.01,0.11,1.0,0.89,0.03,0.14
1.81,44.0,0.0,5.82,44.0,8.63,0.16,10.0,0.17,0.0,0.58,10.0,1.49,0.04,0.87,9.13,0.87,0.03,9.97,0.03,9.46,0.0,9.46,0.63,1.85,0.04,18.0,0.0,11.84,4.08,18.0,26.0,0.01,0.53,8.0,0.71,0.04,0.09
3.0,3.0,0.0,1.52,3.0,0.92,0.04,0.75,0.04,0.0,0.19,0.75,0.17,0.25,0.14,0.61,0.14,0.0,0.75,0.0,0.58,0.0,0.58,0.12,0.14,0.32,0.0,-29.0,-21.63,6.06,29.0,36.0,0.01,0.3,2.0,0.74,0.03,0.06
0.68,11.0,1.0,3.59,10.0,2.98,0.17,1.38,0.44,0.0,0.44,1.37,0.4,0.16,0.08,1.29,0.08,0.01,1.36,0.01,0.63,0.0,0.63,0.18,0.17,0.1,0.0,-7.0,-3.67,2.4,7.0,7.0,0.01,0.22,2.0,0.81,0.02,0.04
3.0,13.0,0.0,1.53,13.0,2.07,0.06,0.81,0.35,0.0,0.09,0.81,0.13,0.1,0.21,0.6,0.21,0.02,0.79,0.02,0.53,0.0,0.53,0.06,0.06,0.2,9.0,0.0,6.66,1.64,9.0,23.0,0.01,0.17,2.0,0.83,0.01,0.02
1.63,9.0,0.0,2.48,9.0,1.95,0.04,2.5,0.33,0.0,0.52,2.5,0.69,0.0,0.18,2.32,0.18,0.0,2.5,0.0,2.19,0.01,2.18,0.69,0.72,0.0,13.0,0.0,10.96,3.56,13.0,16.0,0.01,0.59,7.0,0.7,0.15,0.38
3.0,5.0,0.0,1.84,5.0,0.91,0.05,1.0,0.47,0.0,0.22,1.0,0.17,0.05,0.25,0.75,0.25,0.0,1.0,0.0,0.78,0.0,0.78,0.14,0.15,0.15,3.0,-4.0,1.26,1.33,7.0,10.0,0.0,0.08,2.0,0.94,0.01,0.03
3.0,2.0,0.0,0.64,2.0,0.65,0.01,0.29,0.1,0.0,0.04,0.29,0.05,0.2,0.05,0.24,0.05,0.0,0.28,0.0,0.26,0.0,0.26,0.04,0.04,0.26,0.0,-8.0,-5.27,2.64,8.0,8.0,0.0,0.06,1.0,0.94,0.0,0.02
1.19,12.0,1.0,3.76,11.0,3.21,0.19,2.0,0.07,0.0,0.47,2.0,0.46,0.12,0.88,1.12,0.88,0.01,1.99,0.01,0.98,0.0,0.98,0.15,0.15,0.07,15.0,0.0,13.35,3.92,15.0,15.0,0.01,0.25,3.0,0.85,0.03,0.08
2.33,9.0,0.0,1.35,9.0,1.68,0.04,0.78,0.03,0.0,0.08,0.78,0.12,0.0,0.41,0.37,0.41,0.02,0.76,0.02,0.46,0.0,0.46,0.05,0.07,0.23,16.0,0.0,13.37,3.74,16.0,18.0,0.01,0.24,2.0,0.77,0.01,0.03
1.49,17.0,1.0,3.02,16.0,2.92,0.11,2.13,0.4,0.0,0.36,2.12,0.39,0.13,0.32,1.81,0.31,0.02,2.11,0.01,1.13,0.0,1.13,0.18,0.24,0.09,6.0,-2.0,1.23,2.78,8.0,14.0,0.01,0.25,2.0,0.82,0.03,0.07
2.23,20.0,0.0,3.45,20.0,4.31,0.09,0.95,0.05,0.0,0.14,0.95,0.21,0.22,0.48,0.47,0.48,0.0,0.95,0.0,0.78,0.0,0.78,0.13,0.19,0.19,35.0,-5.0,26.36,11.81,40.0,48.0,0.02,0.87,7.0,0.6,0.03,0.07
1.61,2.0,0.0,1.0,2.0,0.36,0.07,1.0,0.25,0.0,0.26,1.0,0.23,0.13,0.08,0.92,0.08,0.01,0.99,0.01,1.0,0.0,1.0,0.22,0.23,0.13,14.0,0.0,7.35,4.11,14.0,14.0,0.01,0.13,1.0,0.87,0.05,0.14
2.21,12.0,0.0,2.2,12.0,2.27,0.06,1.0,0.21,0.0,0.23,1.0,0.26,0.13,0.2,0.8,0.2,0.01,0.99,0.01,0.5,0.0,0.5,0.1,0.1,0.15,1.0,-1.0,0.39,0.58,2.0,3.0,0.0,0.05,1.0,0.95,0.0,0.02
1.85,5.0,0.0,1.72,5.0,0.89,0.08,0.63,0.56,0.0,0.19,0.63,0.14,0.25,0.06,0.57,0.06,0.01,0.61,0.01,0.35,0.0,0.35,0.09,0.08,0.19,3.0,-9.0,-2.87,4.81,12.0,21.0,0.01,0.25,2.0,0.78,0.03,0.05
3.0,16.0,0.0,0.52,16.0,2.13,0.02,0.71,0.02,0.0,0.03,0.71,0.09,0.77,0.28,0.43,0.28,0.0,0.71,0.0,0.44,0.0,0.44,0.02,0.06,0.75,0.0,-6.0,-3.97,1.46,6.0,10.0,0.0,0.05,3.0,0.96,0.0,0.01
2.65,5.0,0.0,1.44,5.0,1.03,0.06,0.33,0.02,0.0,0.08,0.33,0.07,0.05,0.22,0.12,0.22,0.01,0.32,0.01,0.15,0.0,0.15,0.05,0.03,0.08,7.0,-4.0,-0.11,3.28,11.0,26.0,0.01,0.25,1.0,0.75,0.02,0.03
2.89,8.0,0.0,2.6,8.0,2.3,0.05,0.57,0.05,0.0,0.14,0.57,0.15,0.07,0.31,0.26,0.31,0.01,0.56,0.01,0.35,0.0,0.35,0.04,0.05,0.14,7.0,0.0,4.69,1.42,7.0,10.0,0.0,0.17,2.0,0.84,0.01,0.02
3.0,6.0,0.0,1.59,6.0,0.96,0.02,3.0,0.71,0.0,0.19,3.0,0.37,0.03,0.01,2.99,0.01,0.0,3.0,0.0,2.86,0.0,2.86,0.21,0.46,0.04,0.0,-25.0,-14.75,9.33,25.0,25.0,0.0,0.31,2.0,0.74,0.03,0.06
1.76,8.0,1.0,1.85,7.0,1.69,0.12,3.5,0.29,0.01,0.61,3.49,0.63,0.13,0.21,3.29,0.2,0.02,3.48,0.02,3.17,0.0,3.17,0.45,0.6,0.12,0.0,-10.0,-6.68,3.81,10.0,10.0,0.01,0.09,2.0,0.92,0.02,0.07
1.96,6.0,0.0,1.23,6.0,0.72,0.08,2.0,0.21,0.0,0.45,2.0,0.45,0.11,0.18,1.82,0.18,0.01,1.99,0.01,1.75,0.0,1.75,0.34,0.41,0.16,6.0,0.0,1.71,1.06,6.0,8.0,0.0,0.06,1.0,0.94,0.01,0.05
0.97,15.0,0.0,4.54,15.0,4.75,0.16,2.8,0.17,0.0,0.58,2.8,0.69,0.03,0.5,2.3,0.5,0.03,2.77,0.03,1.71,0.0,1.71,0.23,0.32,0.06,15.0,0.0,12.39,3.88,15.0,15.0,0.02,0.43,3.0,0.74,0.06,0.13
3.0,29.0,0.0,2.14,29.0,2.29,0.15,29.0,0.43,0.0,0.34,29.0,1.84,0.17,0.13,28.88,0.13,0.05,28.95,0.05,28.93,0.0,28.93,0.36,2.58,0.23,26.0,-1.0,13.63,8.56,27.0,47.0,0.01,0.18,3.0,0.84,0.03,0.19
2.37,5.0,0.0,2.5,5.0,1.3,0.04,0.71,0.13,0.0,0.28,0.71,0.21,0.05,0.29,0.43,0.29,0.0,0.71,0.0,0.49,0.0,0.49,0.12,0.11,0.26,0.0,-11.0,-6.9,3.86,11.0,11.0,0.0,0.28,2.0,0.75,0.03,0.06
3.0,13.0,0.0,3.19,13.0,3.1,0.06,0.73,0.1,0.0,0.2,0.73,0.19,0.01,0.19,0.54,0.19,0.0,0.73,0.0,0.29,0.0,0.29,0.1,0.08,0.14,0.0,-2.0,-0.8,0.59,2.0,3.0,0.0,0.04,1.0,0.96,0.0,0.01
1.86,7.0,0.0,2.53,7.0,1.58,0.13,1.17,0.06,0.0,0.32,1.17,0.25,0.03,0.19,0.97,0.19,0.03,1.14,0.03,0.73,0.0,0.73,0.17,0.17,0.07,12.0,0.0,8.08,3.8,12.0,13.0,0.01,0.14,1.0,0.86,0.02,0.04
1.14,15.0,1.0,5.16,14.0,4.35,0.17,0.94,0.18,0.0,0.3,0.93,0.27,0.05,0.09,0.85,0.08,0.05,0.89,0.04,0.38,0.0,0.38,0.12,0.09,0.0,0.0,-14.0,-10.92,4.55,14.0,15.0,0.01,0.39,3.0,0.74,0.02,0.04
0.4,6.0,1.0,2.65,5.0,1.35,0.27,0.83,0.49,0.03,0.32,0.81,0.19,0.11,0.38,0.46,0.35,0.05,0.78,0.03,0.39,0.0,0.39,0.13,0.1,0.27,0.0,-1.0,-0.76,0.43,1.0,1.0,0.0,0.03,1.0,0.97,0.0,0.02
1.46,14.0,0.0,3.24,14.0,3.22,0.14,1.3,0.4,0.0,0.29,1.3,0.32,0.12,0.15,1.15,0.15,0.01,1.29,0.01,0.56,0.0,0.56,0.13,0.12,0.0,0.0,-6.0,-4.37,2.27,6.0,7.0,0.0,0.11,1.0,0.89,0.01,0.03
1.34,18.0,0.0,3.54,18.0,4.61,0.21,2.67,0.2,0.0,0.43,2.67,0.61,0.13,0.1,2.56,0.1,0.02,2.65,0.02,1.0,0.0,1.0,0.13,0.18,0.05,14.0,-2.0,5.31,5.28,16.0,20.0,0.01,0.25,2.0,0.76,0.03,0.05
2.06,5.0,0.0,1.46,5.0,0.78,0.14,3.0,0.47,0.0,0.6,3.0,0.61,0.13,0.13,2.87,0.13,0.02,2.98,0.02,2.33,0.0,2.33,0.39,0.49,0.15,5.0,-4.0,0.28,3.13,9.0,13.0,0.01,0.07,1.0,0.93,0.03,0.12
2.09,5.0,0.0,2.19,5.0,1.31,0.04,0.31,0.14,0.0,0.13,0.31,0.09,0.14,0.22,0.09,0.22,0.0,0.31,0.0,0.13,0.0,0.13,0.03,0.04,0.03,3.0,0.0,1.7,1.31,3.0,5.0,0.0,0.14,1.0,0.86,0.0,0.02
2.74,5.0,0.0,0.8,5.0,0.93,0.03,0.45,0.33,0.0,0.06,0.45,0.08,0.26,0.0,0.45,0.0,0.0,0.45,0.0,0.44,0.0,0.44,0.06,0.09,0.27,1.0,-8.0,-4.34,3.44,9.0,10.0,0.0,0.1,1.0,0.9,0.01,0.02
2.01,8.0,0.0,2.38,8.0,2.13,0.09,1.0,0.13,0.0,0.27,1.0,0.29,0.15,0.19,0.81,0.19,0.01,0.99,0.01,0.34,0.0,0.34,0.08,0.07,0.14,23.0,0.0,11.13,5.65,23.0,38.0,0.02,0.48,3.0,0.65,0.06,0.09
2.48,6.0,0.0,1.29,6.0,0.75,0.1,2.0,0.44,0.0,0.45,2.0,0.38,0.15,0.1,1.9,0.1,0.01,1.99,0.01,2.0,0.0,2.0,0.3,0.31,0.28,21.0,0.0,11.41,6.44,21.0,21.0,0.01,0.11,1.0,0.89,0.04,0.14
1.42,3.0,0.0,1.23,3.0,0.56,0.15,1.5,0.13,0.0,0.46,1.5,0.36,0.34,0.22,1.28,0.22,0.02,1.48,0.02,1.0,0.0,1.0,0.2,0.22,0.26,0.0,-13.0,-4.3,2.72,13.0,13.0,0.01,0.08,1.0,0.92,0.02,0.08
1.35,5.0,1.0,1.91,4.0,1.13,0.09,0.63,0.03,0.01,0.21,0.62,0.17,0.13,0.33,0.29,0.33,0.02,0.6,0.02,0.49,0.0,0.49,0.12,0.12,0.11,0.0,-9.0,-5.29,1.76,9.0,9.0,0.01,0.14,1.0,0.86,0.01,0.04
2.53,11.0,0.0,3.71,11.0,2.88,0.19,2.33,0.47,0.0,0.41,2.33,0.43,0.03,0.29,2.04,0.29,0.04,2.29,0.04,2.13,0.0,2.13,0.25,0.32,0.07,22.0,-11.0,0.51,10.43,33.0,83.0,0.03,0.64,5.0,0.65,0.06,0.11
0.95,11.0,0.0,3.3,11.0,3.04,0.18,1.57,0.15,0.0,0.41,1.57,0.39,0.13,0.58,0.99,0.58,0.01,1.56,0.01,0.55,0.0,0.55,0.15,0.14,0.1,23.0,0.0,13.48,6.31,23.0,23.0,0.02,0.43,3.0,0.68,0.05,0.09
1.17,9.0,0.0,3.02,9.0,1.99,0.15,1.13,0.21,0.0,0.36,1.13,0.27,0.18,0.3,0.82,0.3,0.02,1.11,0.02,0.5,0.0,0.5,0.13,0.12,0.16,0.0,-4.0,-0.91,1.18,4.0,4.0,0.0,0.07,1.0,0.93,0.01,0.03
1.62,4.0,0.0,1.47,4.0,1.07,0.1,2.0,0.18,0.0,0.22,2.0,0.26,0.13,0.12,1.88,0.12,0.02,1.98,0.02,2.0,0.0,2.0,0.16,0.31,0.12,4.0,0.0,1.42,1.03,4.0,4.0,0.0,0.04,1.0,0.96,0.0,0.02
3.0,7.0,0.0,1.94,7.0,1.53,0.02,0.44,0.27,0.0,0.11,0.44,0.11,0.1,0.05,0.39,0.05,0.0,0.43,0.0,0.26,0.0,0.26,0.07,0.07,0.04,7.0,0.0,4.82,1.18,7.0,11.0,0.0,0.22,2.0,0.8,0.01,0.03
2.1,18.0,0.0,3.35,18.0,3.94,0.09,2.5,0.12,0.0,0.42,2.5,0.48,0.05,0.17,2.33,0.17,0.0,2.5,0.0,1.83,0.0,1.83,0.36,0.41,0.09,0.0,-8.0,-4.95,2.12,8.0,8.0,0.0,0.14,1.0,0.86,0.02,0.07
2.52,8.0,0.0,2.02,8.0,1.36,0.15,4.0,0.06,0.0,0.55,4.0,0.6,0.09,0.52,3.48,0.52,0.02,3.98,0.02,3.71,0.0,3.71,0.36,0.56,0.15,18.0,-1.0,9.66,6.54,19.0,37.0,0.01,0.19,2.0,0.81,0.05,0.12
1.01,2.0,0.0,0.96,2.0,0.24,0.09,0.5,0.07,0.0,0.2,0.5,0.15,0.07,0.14,0.36,0.14,0.03,0.47,0.03,0.5,0.0,0.5,0.15,0.14,0.15,0.0,-7.0,-3.18,1.66,7.0,7.0,0.01,0.07,1.0,0.93,0.01,0.06
2.63,6.0,0.0,1.48,6.0,0.94,0.09,3.0,0.16,0.0,0.54,3.0,0.48,0.11,0.33,2.67,0.33,0.02,2.98,0.02,2.6,0.0,2.6,0.4,0.47,0.15,4.0,-1.0,1.36,1.36,5.0,9.0,0.0,0.05,1.0,0.95,0.02,0.12
3.0,2.0,0.0,1.02,2.0,0.34,0.03,2.0,0.16,0.0,0.36,2.0,0.31,0.19,0.17,1.83,0.17,0.0,2.0,0.0,1.67,0.0,1.67,0.27,0.31,0.15,13.0,0.0,5.91,4.08,13.0,13.0,0.0,0.1,1.0,0.9,0.04,0.14
3.0,4.0,0.0,1.53,4.0,0.82,0.04,0.57,0.36,0.0,0.17,0.57,0.12,0.13,0.17,0.4,0.17,0.0,0.57,0.0,0.46,0.0,0.46,0.09,0.09,0.1,32.0,0.0,11.69,11.05,32.0,32.0,0.01,0.21,1.0,0.79,0.02,0.05
0.86,4.0,0.0,1.52,4.0,0.93,0.2,1.5,0.16,0.0,0.35,1.5,0.3,0.12,0.09,1.41,0.09,0.05,1.45,0.05,1.17,0.0,1.17,0.18,0.19,0.12,23.0,0.0,11.44,7.13,23.0,23.0,0.03,0.21,1.0,0.79,0.04,0.08
3.0,12.0,0.0,2.22,12.0,3.13,0.04,0.44,0.05,0.0,0.08,0.44,0.11,0.18,0.09,0.36,0.09,0.0,0.44,0.0,0.4,0.0,0.4,0.04,0.06,0.2,14.0,0.0,8.39,3.43,14.0,24.0,0.01,0.33,3.0,0.75,0.01,0.03
1.25,2.0,0.0,1.01,2.0,0.55,0.07,2.0,0.2,0.0,0.38,2.0,0.43,0.15,0.07,1.93,0.07,0.01,1.99,0.01,1.67,0.0,1.67,0.33,0.42,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,6.0,0.0,2.19,6.0,1.26,0.05,1.0,0.04,0.0,0.28,1.0,0.2,0.02,0.23,0.78,0.23,0.0,1.0,0.0,0.83,0.0,0.83,0.16,0.15,0.1,6.0,-4.0,-0.29,3.32,10.0,16.0,0.0,0.17,2.0,0.85,0.02,0.05
1.87,33.0,0.0,4.59,33.0,6.8,0.11,2.2,0.08,0.0,0.29,2.2,0.48,0.31,1.63,0.58,1.63,0.0,2.2,0.0,1.39,0.0,1.39,0.17,0.31,0.35,12.0,0.0,9.49,4.15,12.0,14.0,0.01,0.32,4.0,0.89,0.02,0.06
1.74,3.0,0.0,1.41,3.0,0.84,0.06,0.27,0.12,0.0,0.1,0.27,0.07,0.15,0.05,0.23,0.05,0.01,0.26,0.01,0.18,0.0,0.18,0.04,0.04,0.17,0.0,-13.0,-9.83,3.13,13.0,22.0,0.01,0.32,2.0,0.71,0.02,0.04
1.25,13.0,1.0,3.14,12.0,3.63,0.11,3.5,0.07,0.0,0.42,3.5,0.74,0.05,0.63,2.88,0.62,0.02,3.48,0.02,3.12,0.0,3.12,0.36,0.7,0.0,7.0,0.0,5.12,2.4,7.0,7.0,0.01,0.17,2.0,0.9,0.03,0.09
2.0,2.0,0.0,1.04,2.0,0.4,0.04,0.67,0.44,0.0,0.17,0.67,0.15,0.1,0.07,0.6,0.07,0.01,0.66,0.01,0.56,0.0,0.56,0.1,0.12,0.11,5.0,-2.0,0.87,2.3,7.0,9.0,0.0,0.11,1.0,0.89,0.02,0.06
1.02,27.0,1.0,6.68,26.0,6.78,0.16,1.5,0.16,0.0,0.41,1.5,0.39,0.0,0.52,0.98,0.52,0.01,1.49,0.0,1.0,0.0,1.0,0.27,0.29,0.04,5.0,0.0,2.38,1.04,5.0,9.0,0.01,0.36,2.0,0.72,0.02,0.04
0.74,10.0,0.0,2.82,10.0,2.72,0.13,0.63,0.18,0.0,0.18,0.63,0.17,0.13,0.13,0.49,0.13,0.03,0.6,0.03,0.31,0.0,0.31,0.09,0.07,0.0,7.0,0.0,4.94,2.01,7.0,11.0,0.01,0.33,2.0,0.73,0.03,0.06
3.0,8.0,0.0,1.52,8.0,1.73,0.05,0.47,0.3,0.0,0.09,0.47,0.1,0.08,0.23,0.24,0.23,0.0,0.47,0.0,0.18,0.0,0.18,0.04,0.03,0.29,1.0,-9.0,-4.63,3.66,10.0,15.0,0.0,0.13,1.0,0.88,0.01,0.02
2.54,10.0,0.0,4.02,10.0,3.1,0.09,1.29,0.19,0.0,0.47,1.29,0.42,0.07,0.13,1.16,0.13,0.01,1.28,0.01,0.63,0.0,0.63,0.15,0.14,0.11,15.0,0.0,8.02,5.93,15.0,33.0,0.01,0.57,2.0,0.55,0.07,0.09
3.0,14.0,0.0,4.34,14.0,3.84,0.08,1.38,0.41,0.0,0.39,1.38,0.38,0.09,0.19,1.19,0.19,0.0,1.37,0.0,0.73,0.0,0.73,0.11,0.13,0.09,0.0,-3.0,-0.58,1.01,3.0,3.0,0.0,0.05,1.0,0.95,0.0,0.02
1.37,7.0,1.0,2.84,6.0,1.79,0.16,0.88,0.09,0.01,0.33,0.87,0.23,0.09,0.32,0.56,0.31,0.03,0.84,0.03,0.42,0.0,0.42,0.12,0.11,0.12,12.0,0.0,4.6,3.85,12.0,12.0,0.01,0.16,2.0,0.87,0.02,0.05
0.45,7.0,1.0,2.72,6.0,2.14,0.28,1.17,0.19,0.06,0.34,1.11,0.29,0.09,0.07,1.09,0.02,0.17,0.99,0.12,0.47,0.0,0.47,0.13,0.13,0.13,9.0,0.0,4.54,2.57,9.0,9.0,0.02,0.19,1.0,0.81,0.02,0.05
1.41,22.0,0.0,4.87,22.0,6.83,0.21,1.33,0.13,0.0,0.31,1.33,0.41,0.02,0.58,0.75,0.58,0.04,1.29,0.04,0.52,0.0,0.52,0.11,0.13,0.08,4.0,0.0,1.42,1.59,4.0,4.0,0.0,0.07,1.0,0.93,0.0,0.01
0.64,20.0,1.0,10.44,19.0,7.23,0.29,2.86,0.44,0.0,1.32,2.85,0.99,0.0,0.11,2.75,0.11,0.05,2.8,0.05,1.25,0.01,1.25,0.4,0.39,0.0,3.0,0.0,2.63,0.93,3.0,3.0,0.0,0.17,2.0,0.89,0.02,0.06
3.0,5.0,0.0,1.97,5.0,1.27,0.05,0.71,0.32,0.0,0.23,0.71,0.18,0.1,0.11,0.6,0.11,0.0,0.71,0.0,0.27,0.0,0.27,0.07,0.07,0.13,1.0,-9.0,-1.94,2.32,10.0,17.0,0.0,0.16,1.0,0.84,0.01,0.03
3.0,15.0,0.0,3.23,15.0,3.24,0.03,0.88,0.04,0.0,0.19,0.88,0.21,0.01,0.47,0.42,0.47,0.01,0.87,0.01,0.71,0.0,0.71,0.12,0.12,0.0,5.0,0.0,1.97,1.82,5.0,11.0,0.0,0.15,2.0,0.89,0.01,0.03
3.0,66.0,1.0,9.26,65.0,12.63,0.07,10.0,0.24,0.0,0.77,10.0,1.52,0.02,2.21,7.79,2.2,0.01,9.99,0.01,9.85,0.0,9.85,0.75,1.77,0.03,18.0,-16.0,3.38,10.62,34.0,55.0,0.01,0.89,5.0,0.53,0.04,0.06
1.5,4.0,0.0,1.63,4.0,0.91,0.07,0.57,0.71,0.0,0.17,0.57,0.13,0.04,0.44,0.13,0.44,0.01,0.57,0.01,0.46,0.0,0.46,0.12,0.11,0.16,0.0,-3.0,-0.21,0.75,3.0,3.0,0.0,0.05,2.0,0.97,0.0,0.01
0.67,4.0,1.0,2.02,3.0,0.9,0.13,0.57,0.4,0.0,0.24,0.57,0.13,0.12,0.09,0.48,0.09,0.02,0.55,0.02,0.28,0.0,0.28,0.1,0.09,0.17,0.0,-1.0,-0.84,0.37,1.0,1.0,0.0,0.02,1.0,0.98,0.0,0.02
2.85,6.0,1.0,2.64,5.0,1.35,0.08,0.86,0.19,0.0,0.32,0.86,0.2,0.26,0.28,0.58,0.28,0.01,0.85,0.0,0.38,0.0,0.38,0.09,0.09,0.22,0.0,-4.0,-2.73,0.96,4.0,6.0,0.0,0.07,1.0,0.93,0.01,0.03
